CTVs Signed	Canvassed	Dials	Minutes on dialer	VBM (Yes)	VBM (Yes-Offline)	Plan to Vote (Early (In-Person))	Plan to Vote (Election Day)	Plan to Vote (Vote By Mail)	Week Number	datecanvassed	statecode	week_range
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	MI	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-21	MI	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	MI	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	MI	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-28	MI	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	MI	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	MI	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-01	MI	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	NC	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	NC	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	NC	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	NC	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	NC	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	NC	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	NC	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	NC	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	NC	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	NC	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	NC	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	NC	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	NC	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	NC	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	NC	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	NC	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	NC	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	NC	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	NC	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	NC	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	NC	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	NC	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	NC	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	NC	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	NC	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	NC	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	NC	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	NH	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	NH	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	NH	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	NH	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	NH	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	NH	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	NH	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	NH	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	NH	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	NH	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	NH	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	NH	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-05	NH	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-06	NH	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-07	NH	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	NH	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	NH	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-12	NH	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-13	NH	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-14	NH	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	NH	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	NH	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-17	NH	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-20	NH	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-21	NH	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	NH	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	NH	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-27	NH	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-28	NH	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	NH	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	NH	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-01	NH	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-03	NH	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	PA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	PA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	PA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	PA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	PA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	PA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	PA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	PA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	PA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	PA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	PA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	PA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	PA	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	PA	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	PA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	PA	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	PA	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	PA	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	PA	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	PA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	PA	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	PA	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	PA	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	PA	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	PA	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	FL	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	FL	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	FL	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	FL	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	FL	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	FL	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	FL	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	FL	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	FL	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	FL	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	FL	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	FL	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	FL	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	FL	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	FL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	FL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	FL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	FL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	FL	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	FL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	FL	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	FL	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	FL	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	FL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	FL	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-13	FL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-14	FL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	FL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	FL	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-17	FL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-18	FL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-19	FL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	FL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	FL	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	FL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	FL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-31	FL	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	GA	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	GA	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	GA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	GA	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	GA	08/29 - 09/04
